cod_municipio,municipio,uf,regiao,populacao
4309001,GIRUÁ,RS,Sul,15863
4309050,GLORINHA,RS,Sul,8204
4309100,GRAMADO,RS,Sul,36555
4309126,GRAMADO DOS LOUREIROS,RS,Sul,2058
4309159,GRAMADO XAVIER,RS,Sul,4352
4309209,GRAVATAÍ,RS,Sul,283620
4309258,GUABIJU,RS,Sul,1490
4309308,GUAÍBA,RS,Sul,98239
4309407,GUAPORÉ,RS,Sul,25968
4309506,GUARANI DAS MISSÕES,RS,Sul,7463
4309555,HARMONIA,RS,Sul,4917
4309571,HERVEIRAS,RS,Sul,3019
4309605,HORIZONTINA,RS,Sul,19389
4309654,HULHA NEGRA,RS,Sul,6836
4309704,HUMAITÁ,RS,Sul,4736
4309753,IBARAMA,RS,Sul,4399
4309803,IBIAÇÁ,RS,Sul,4699
4309902,IBIRAIARAS,RS,Sul,7265
4309951,IBIRAPUITÃ,RS,Sul,4000
4310009,IBIRUBÁ,RS,Sul,20413
4310108,IGREJINHA,RS,Sul,37340
4310207,IJUÍ,RS,Sul,83764
4310306,ILÓPOLIS,RS,Sul,4066
4310330,IMBÉ,RS,Sul,23271
4310363,IMIGRANTE,RS,Sul,3100
4310405,INDEPENDÊNCIA,RS,Sul,6109
4310413,INHACORÁ,RS,Sul,2215
4310439,IPÊ,RS,Sul,6689
4310462,IPIRANGA DO SUL,RS,Sul,1880
4310504,IRAÍ,RS,Sul,7141
4310538,ITAARA,RS,Sul,5537
4310553,ITACURUBI,RS,Sul,3460
4310579,ITAPUCA,RS,Sul,2065
4310603,ITAQUI,RS,Sul,37489
4310652,ITATI,RS,Sul,2397
4310702,ITATIBA DO SUL,RS,Sul,3231
4310751,IVORÁ,RS,Sul,1881
4310801,IVOTI,RS,Sul,24690
4310850,JABOTICABA,RS,Sul,3773
4310876,JACUIZINHO,RS,Sul,2706
4310900,JACUTINGA,RS,Sul,3546
4311007,JAGUARÃO,RS,Sul,26500
4311106,JAGUARI,RS,Sul,10765
4311122,JAQUIRANA,RS,Sul,3662
4311130,JARI,RS,Sul,3486
4311155,JÓIA,RS,Sul,8566
4311205,JÚLIO DE CASTILHOS,RS,Sul,19224
4311239,LAGOA BONITA DO SUL,RS,Sul,2921
4311254,LAGOÃO,RS,Sul,6461
4311270,LAGOA DOS TRÊS CANTOS,RS,Sul,1607
4311304,LAGOA VERMELHA,RS,Sul,27778
4311403,LAJEADO,RS,Sul,85033
4311429,LAJEADO DO BUGRE,RS,Sul,2566
4311502,LAVRAS DO SUL,RS,Sul,7444
4311601,LIBERATO SALZANO,RS,Sul,5152
4311627,LINDOLFO COLLOR,RS,Sul,6125
4311643,LINHA NOVA,RS,Sul,1719
4311700,MACHADINHO,RS,Sul,5427
4311718,MAÇAMBARÁ,RS,Sul,4562
4311734,MAMPITUBA,RS,Sul,2973
4311759,MANOEL VIANA,RS,Sul,7307
4311775,MAQUINÉ,RS,Sul,6681
4311791,MARATÁ,RS,Sul,2702
4311809,MARAU,RS,Sul,44858
4311908,MARCELINO RAMOS,RS,Sul,4319
4311981,MARIANA PIMENTEL,RS,Sul,3888
4312005,MARIANO MORO,RS,Sul,2009
4312054,MARQUES DE SOUZA,RS,Sul,3995
4312104,MATA,RS,Sul,4797
4312138,MATO CASTELHANO,RS,Sul,2542
4312153,MATO LEITÃO,RS,Sul,4573
4312179,MATO QUEIMADO,RS,Sul,1629
4312203,MAXIMILIANO DE ALMEIDA,RS,Sul,4314
4312252,MINAS DO LEÃO,RS,Sul,8103
4312302,MIRAGUAÍ,RS,Sul,4911
4312351,MONTAURI,RS,Sul,1441
4312377,MONTE ALEGRE DOS CAMPOS,RS,Sul,3232
4312385,MONTE BELO DO SUL,RS,Sul,2530
4312401,MONTENEGRO,RS,Sul,65721
4312427,MORMAÇO,RS,Sul,3113
4312443,MORRINHOS DO SUL,RS,Sul,2919
4312450,MORRO REDONDO,RS,Sul,6589
4312476,MORRO REUTER,RS,Sul,6513
4312500,MOSTARDAS,RS,Sul,12847
4312609,MUÇUM,RS,Sul,4961
4312617,MUITOS CAPÕES,RS,Sul,3173
4312625,MULITERNO,RS,Sul,1897
4312658,NÃO-ME-TOQUE,RS,Sul,17758
4312674,NICOLAU VERGUEIRO,RS,Sul,1674
4312708,NONOAI,RS,Sul,11633
4312757,NOVA ALVORADA,RS,Sul,3663
4312807,NOVA ARAÇÁ,RS,Sul,4826
4312906,NOVA BASSANO,RS,Sul,10005
4312955,NOVA BOA VISTA,RS,Sul,1753
4313003,NOVA BRÉSCIA,RS,Sul,3337
4313011,NOVA CANDELÁRIA,RS,Sul,2688
4313037,NOVA ESPERANÇA DO SUL,RS,Sul,5410
4313060,NOVA HARTZ,RS,Sul,21875
4313086,NOVA PÁDUA,RS,Sul,2558
4313102,NOVA PALMA,RS,Sul,6515
4313201,NOVA PETRÓPOLIS,RS,Sul,21536
4313300,NOVA PRATA,RS,Sul,27648
4313334,NOVA RAMADA,RS,Sul,2218
4313359,NOVA ROMA DO SUL,RS,Sul,3717
4313375,NOVA SANTA RITA,RS,Sul,29905
4313391,NOVO CABRAIS,RS,Sul,4222
4313409,NOVO HAMBURGO,RS,Sul,247032
4313425,NOVO MACHADO,RS,Sul,3256
4313441,NOVO TIRADENTES,RS,Sul,2200
4313466,NOVO XINGU,RS,Sul,1712
4313490,NOVO BARREIRO,RS,Sul,4175
4313508,OSÓRIO,RS,Sul,46414
4313607,PAIM FILHO,RS,Sul,3778
4313656,PALMARES DO SUL,RS,Sul,11330
4313706,PALMEIRA DAS MISSÕES,RS,Sul,33131
4313805,PALMITINHO,RS,Sul,7056
4313904,PANAMBI,RS,Sul,44128
4313953,PANTANO GRANDE,RS,Sul,9083
4314001,PARAÍ,RS,Sul,7727
4314027,PARAÍSO DO SUL,RS,Sul,7623
4314035,PARECI NOVO,RS,Sul,3862
4314050,PAROBÉ,RS,Sul,58858
4314068,PASSA SETE,RS,Sul,5747
4314076,PASSO DO SOBRADO,RS,Sul,6574
4314100,PASSO FUNDO,RS,Sul,204722
4314134,PAULO BENTO,RS,Sul,2299
4314159,PAVERAMA,RS,Sul,8515
4314175,PEDRAS ALTAS,RS,Sul,1954
4314209,PEDRO OSÓRIO,RS,Sul,7706
4314308,PEJUÇARA,RS,Sul,3857
4314407,PELOTAS,RS,Sul,343132
4314423,PICADA CAFÉ,RS,Sul,5738
4314456,PINHAL,RS,Sul,2580
4314464,PINHAL DA SERRA,RS,Sul,1918
4314472,PINHAL GRANDE,RS,Sul,4329
4314498,PINHEIRINHO DO VALE,RS,Sul,4899
4314506,PINHEIRO MACHADO,RS,Sul,12195
4314548,PINTO BANDEIRA,RS,Sul,3036
4314555,PIRAPÓ,RS,Sul,2254
4314605,PIRATINI,RS,Sul,20704
4314704,PLANALTO,RS,Sul,10019
4314753,POÇO DAS ANTAS,RS,Sul,2101
4314779,PONTÃO,RS,Sul,3901
4314787,PONTE PRETA,RS,Sul,1524
4314803,PORTÃO,RS,Sul,37561
4314902,PORTO ALEGRE,RS,Sul,1488252
4315008,PORTO LUCENA,RS,Sul,4594
4315057,PORTO MAUÁ,RS,Sul,2352
4315073,PORTO VERA CRUZ,RS,Sul,1308
4315107,PORTO XAVIER,RS,Sul,10194
4315131,POUSO NOVO,RS,Sul,1612
4315149,PRESIDENTE LUCENA,RS,Sul,2937
4315156,PROGRESSO,RS,Sul,6239
4315172,PROTÁSIO ALVES,RS,Sul,1938
4315206,PUTINGA,RS,Sul,3889
4315305,QUARAÍ,RS,Sul,22607
4315313,QUATRO IRMÃOS,RS,Sul,1856
4315321,QUEVEDOS,RS,Sul,2790
4315354,QUINZE DE NOVEMBRO,RS,Sul,3803
4315404,REDENTORA,RS,Sul,11669
4315453,RELVADO,RS,Sul,2079
4315503,RESTINGA SÊCA,RS,Sul,15744
4315552,RIO DOS ÍNDIOS,RS,Sul,2660
4315602,RIO GRANDE,RS,Sul,211965
4315701,RIO PARDO,RS,Sul,38265
4315750,RIOZINHO,RS,Sul,4676
4315800,ROCA SALES,RS,Sul,11471
4315909,RODEIO BONITO,RS,Sul,5868
4315958,ROLADOR,RS,Sul,2296
4316006,ROLANTE,RS,Sul,21453
4316105,RONDA ALTA,RS,Sul,10617
4316204,RONDINHA,RS,Sul,5080
4316303,ROQUE GONZALES,RS,Sul,6797
4316402,ROSÁRIO DO SUL,RS,Sul,39314
4316428,SAGRADA FAMÍLIA,RS,Sul,2605
4316436,SALDANHA MARINHO,RS,Sul,2622
4316451,SALTO DO JACUÍ,RS,Sul,12481
4316477,SALVADOR DAS MISSÕES,RS,Sul,2733
4316501,SALVADOR DO SUL,RS,Sul,7889
4316600,SANANDUVA,RS,Sul,16328
4316709,SANTA BÁRBARA DO SUL,RS,Sul,7909
4316733,SANTA CECÍLIA DO SUL,RS,Sul,1634
4316758,SANTA CLARA DO SUL,RS,Sul,6681
4316808,SANTA CRUZ DO SUL,RS,Sul,131365
4316907,SANTA MARIA,RS,Sul,283677
4316956,SANTA MARIA DO HERVAL,RS,Sul,6364
4316972,SANTA MARGARIDA DO SUL,RS,Sul,2578
4317004,SANTANA DA BOA VISTA,RS,Sul,8067
4317103,SANT'ANA DO LIVRAMENTO,RS,Sul,76321
4317202,SANTA ROSA,RS,Sul,73575
4317251,SANTA TEREZA,RS,Sul,1726
4317301,SANTA VITÓRIA DO PALMAR,RS,Sul,29483
4317400,SANTIAGO,RS,Sul,49360
4317509,SANTO ÂNGELO,RS,Sul,77568
4317558,SANTO ANTÔNIO DO PALMA,RS,Sul,2123
4317608,SANTO ANTÔNIO DA PATRULHA,RS,Sul,43171
4317707,SANTO ANTÔNIO DAS MISSÕES,RS,Sul,10050
4317756,SANTO ANTÔNIO DO PLANALTO,RS,Sul,2019
4317806,SANTO AUGUSTO,RS,Sul,13848
4317905,SANTO CRISTO,RS,Sul,14216
4317954,SANTO EXPEDITO DO SUL,RS,Sul,2305
4318002,SÃO BORJA,RS,Sul,60019
4318051,SÃO DOMINGOS DO SUL,RS,Sul,3083
4318101,SÃO FRANCISCO DE ASSIS,RS,Sul,18205
4318200,SÃO FRANCISCO DE PAULA,RS,Sul,21801
4318309,SÃO GABRIEL,RS,Sul,62147
4318408,SÃO JERÔNIMO,RS,Sul,24412
4318424,SÃO JOÃO DA URTIGA,RS,Sul,4641
4318432,SÃO JOÃO DO POLÊSINE,RS,Sul,2543
4318440,SÃO JORGE,RS,Sul,2816
4318457,SÃO JOSÉ DAS MISSÕES,RS,Sul,2514
4318465,SÃO JOSÉ DO HERVAL,RS,Sul,1943
4318481,SÃO JOSÉ DO HORTÊNCIO,RS,Sul,4865
4318499,SÃO JOSÉ DO INHACORÁ,RS,Sul,2056
4318507,SÃO JOSÉ DO NORTE,RS,Sul,27721
4318606,SÃO JOSÉ DO OURO,RS,Sul,6922
4318614,SÃO JOSÉ DO SUL,RS,Sul,2437
4318622,SÃO JOSÉ DOS AUSENTES,RS,Sul,3543
4318705,SÃO LEOPOLDO,RS,Sul,238648
4318804,SÃO LOURENÇO DO SUL,RS,Sul,43540
4318903,SÃO LUIZ GONZAGA,RS,Sul,33293
4319000,SÃO MARCOS,RS,Sul,21658
4319109,SÃO MARTINHO,RS,Sul,5380
4319125,SÃO MARTINHO DA SERRA,RS,Sul,3231
4319158,SÃO MIGUEL DAS MISSÕES,RS,Sul,7683
4319208,SÃO NICOLAU,RS,Sul,5208
4319307,SÃO PAULO DAS MISSÕES,RS,Sul,5720
4319356,SÃO PEDRO DA SERRA,RS,Sul,3842
4319364,SÃO PEDRO DAS MISSÕES,RS,Sul,2017
4319372,SÃO PEDRO DO BUTIÁ,RS,Sul,2949
4319406,SÃO PEDRO DO SUL,RS,Sul,16148
4319505,SÃO SEBASTIÃO DO CAÍ,RS,Sul,25959
4319604,SÃO SEPÉ,RS,Sul,23555
4319703,SÃO VALENTIM,RS,Sul,3259
4319711,SÃO VALENTIM DO SUL,RS,Sul,2245
4319737,SÃO VALÉRIO DO SUL,RS,Sul,2729
4319752,SÃO VENDELINO,RS,Sul,2266
4319802,SÃO VICENTE DO SUL,RS,Sul,8732
4319901,SAPIRANGA,RS,Sul,80037
4320008,SAPUCAIA DO SUL,RS,Sul,141808
4320107,SARANDI,RS,Sul,24763
4320206,SEBERI,RS,Sul,10713
4320230,SEDE NOVA,RS,Sul,2891
4320263,SEGREDO,RS,Sul,7444
4320305,SELBACH,RS,Sul,5107
4320321,SENADOR SALGADO FILHO,RS,Sul,2770
4320354,SENTINELA DO SUL,RS,Sul,5609
4320404,SERAFINA CORRÊA,RS,Sul,17795
4320453,SÉRIO,RS,Sul,1924
4320503,SERTÃO,RS,Sul,5315
4320552,SERTÃO SANTANA,RS,Sul,6537
4320578,SETE DE SETEMBRO,RS,Sul,1950
4320602,SEVERIANO DE ALMEIDA,RS,Sul,3631
4320651,SILVEIRA MARTINS,RS,Sul,2374
4320677,SINIMBU,RS,Sul,10162
4320701,SOBRADINHO,RS,Sul,15005
4320800,SOLEDADE,RS,Sul,31035
4320859,TABAÍ,RS,Sul,4769
4320909,TAPEJARA,RS,Sul,24552
4321006,TAPERA,RS,Sul,10577
4321105,TAPES,RS,Sul,17332
4321204,TAQUARA,RS,Sul,57584
4321303,TAQUARI,RS,Sul,26885
4321329,TAQUARUÇU DO SUL,RS,Sul,3077
4321352,TAVARES,RS,Sul,5483
4321402,TENENTE PORTELA,RS,Sul,13434
4321436,TERRA DE AREIA,RS,Sul,11315
4321451,TEUTÔNIA,RS,Sul,33766
4321469,TIO HUGO,RS,Sul,3055
4321477,TIRADENTES DO SUL,RS,Sul,5616
4321493,TOROPI,RS,Sul,2772
4321501,TORRES,RS,Sul,39064
4321600,TRAMANDAÍ,RS,Sul,52632
4321626,TRAVESSEIRO,RS,Sul,2334
4321634,TRÊS ARROIOS,RS,Sul,2643
4321667,TRÊS CACHOEIRAS,RS,Sul,11115
4321709,TRÊS COROAS,RS,Sul,28581
4321808,TRÊS DE MAIO,RS,Sul,23876
4321832,TRÊS FORQUILHAS,RS,Sul,2669
4321857,TRÊS PALMEIRAS,RS,Sul,4251
4321907,TRÊS PASSOS,RS,Sul,23852
4321956,TRINDADE DO SUL,RS,Sul,5791
4322004,TRIUNFO,RS,Sul,29856
4322103,TUCUNDUVA,RS,Sul,5644
4322152,TUNAS,RS,Sul,4577
4322186,TUPANCI DO SUL,RS,Sul,1459
4322202,TUPANCIRETÃ,RS,Sul,24068
4322251,TUPANDI,RS,Sul,4939
4322301,TUPARENDI,RS,Sul,7810
4322327,TURUÇU,RS,Sul,3423
4322343,UBIRETAMA,RS,Sul,1983
4322350,UNIÃO DA SERRA,RS,Sul,1118
4322376,UNISTALDA,RS,Sul,2321
4322400,URUGUAIANA,RS,Sul,126866
4322509,VACARIA,RS,Sul,66575
4322525,VALE VERDE,RS,Sul,3515
4322533,VALE DO SOL,RS,Sul,11828
4322541,VALE REAL,RS,Sul,5981
4322558,VANINI,RS,Sul,2122
4322608,VENÂNCIO AIRES,RS,Sul,71973
4322707,VERA CRUZ,RS,Sul,27099
4322806,VERANÓPOLIS,RS,Sul,26533
4322855,VESPASIANO CORRÊA,RS,Sul,1795
4322905,VIADUTOS,RS,Sul,4690
4323002,VIAMÃO,RS,Sul,256302
4323101,VICENTE DUTRA,RS,Sul,4599
4323200,VICTOR GRAEFF,RS,Sul,2860
4323309,VILA FLORES,RS,Sul,3396
4323358,VILA LÂNGARO,RS,Sul,2080
4323408,VILA MARIA,RS,Sul,4363
4323457,VILA NOVA DO SUL,RS,Sul,4277
4323507,VISTA ALEGRE,RS,Sul,2739
4323606,VISTA ALEGRE DO PRATA,RS,Sul,1557
4323705,VISTA GAÚCHA,RS,Sul,2855
4323754,VITÓRIA DAS MISSÕES,RS,Sul,3092
4323770,WESTFÁLIA,RS,Sul,3031
4323804,XANGRI-LÁ,RS,Sul,16775
5000203,ÁGUA CLARA,MS,Centro-Oeste,15776
5000252,ALCINÓPOLIS,MS,Centro-Oeste,5417
5000609,AMAMBAI,MS,Centro-Oeste,39826
5000708,ANASTÁCIO,MS,Centro-Oeste,25237
5000807,ANAURILÂNDIA,MS,Centro-Oeste,9076
5000856,ANGÉLICA,MS,Centro-Oeste,10932
5000906,ANTÔNIO JOÃO,MS,Centro-Oeste,9020
5001003,APARECIDA DO TABOADO,MS,Centro-Oeste,26069
5001102,AQUIDAUANA,MS,Centro-Oeste,48029
5001243,ARAL MOREIRA,MS,Centro-Oeste,12332
5001508,BANDEIRANTES,MS,Centro-Oeste,7266
5001904,BATAGUASSU,MS,Centro-Oeste,23325
5002001,BATAYPORÃ,MS,Centro-Oeste,11349
5002100,BELA VISTA,MS,Centro-Oeste,24735
5002159,BODOQUENA,MS,Centro-Oeste,7838
5002209,BONITO,MS,Centro-Oeste,22190
5002308,BRASILÂNDIA,MS,Centro-Oeste,11853
5002407,CAARAPÓ,MS,Centro-Oeste,30593
5002605,CAMAPUÃ,MS,Centro-Oeste,13693
5002704,CAMPO GRANDE,MS,Centro-Oeste,906092
5002803,CARACOL,MS,Centro-Oeste,6182
5002902,CASSILÂNDIA,MS,Centro-Oeste,22002
5002951,CHAPADÃO DO SUL,MS,Centro-Oeste,25865
5003108,CORGUINHO,MS,Centro-Oeste,6054
5003157,CORONEL SAPUCAIA,MS,Centro-Oeste,15352
5003207,CORUMBÁ,MS,Centro-Oeste,112058
5003256,COSTA RICA,MS,Centro-Oeste,21142
5003306,COXIM,MS,Centro-Oeste,33459
5003454,DEODÁPOLIS,MS,Centro-Oeste,12984
5003488,DOIS IRMÃOS DO BURITI,MS,Centro-Oeste,11467
5003504,DOURADINA,MS,Centro-Oeste,5975
5003702,DOURADOS,MS,Centro-Oeste,225495
5003751,ELDORADO,MS,Centro-Oeste,12400
5003801,FÁTIMA DO SUL,MS,Centro-Oeste,19170
5003900,FIGUEIRÃO,MS,Centro-Oeste,3059
5004007,GLÓRIA DE DOURADOS,MS,Centro-Oeste,9950
5004106,GUIA LOPES DA LAGUNA,MS,Centro-Oeste,9824
5004304,IGUATEMI,MS,Centro-Oeste,16176
5004403,INOCÊNCIA,MS,Centro-Oeste,7588
5004502,ITAPORÃ,MS,Centro-Oeste,25162
5004601,ITAQUIRAÍ,MS,Centro-Oeste,21376
5004700,IVINHEMA,MS,Centro-Oeste,23232
5004809,JAPORÃ,MS,Centro-Oeste,9243
5004908,JARAGUARI,MS,Centro-Oeste,7265
5005004,JARDIM,MS,Centro-Oeste,26238
5005103,JATEÍ,MS,Centro-Oeste,4021
5005152,JUTI,MS,Centro-Oeste,6787
5005202,LADÁRIO,MS,Centro-Oeste,23689
5005251,LAGUNA CARAPÃ,MS,Centro-Oeste,7419
5005400,MARACAJU,MS,Centro-Oeste,48022
5005608,MIRANDA,MS,Centro-Oeste,28220
5005681,MUNDO NOVO,MS,Centro-Oeste,18473
5005707,NAVIRAÍ,MS,Centro-Oeste,55689
5005806,NIOAQUE,MS,Centro-Oeste,13862
5006002,NOVA ALVORADA DO SUL,MS,Centro-Oeste,22430
5006200,NOVA ANDRADINA,MS,Centro-Oeste,55224
5006259,NOVO HORIZONTE DO SUL,MS,Centro-Oeste,3684
5006275,PARAÍSO DAS ÁGUAS,MS,Centro-Oeste,5654
5006309,PARANAÍBA,MS,Centro-Oeste,42276
5006358,PARANHOS,MS,Centro-Oeste,14404
5006408,PEDRO GOMES,MS,Centro-Oeste,7621
5006606,PONTA PORÃ,MS,Centro-Oeste,93937
5006903,PORTO MURTINHO,MS,Centro-Oeste,17298
5007109,RIBAS DO RIO PARDO,MS,Centro-Oeste,24966
5007208,RIO BRILHANTE,MS,Centro-Oeste,38186
5007307,RIO NEGRO,MS,Centro-Oeste,4793
5007406,RIO VERDE DE MATO GROSSO,MS,Centro-Oeste,19973
5007505,ROCHEDO,MS,Centro-Oeste,5079
5007554,SANTA RITA DO PARDO,MS,Centro-Oeste,7900
5007695,SÃO GABRIEL DO OESTE,MS,Centro-Oeste,27221
5007703,SETE QUEDAS,MS,Centro-Oeste,10771
5007802,SELVÍRIA,MS,Centro-Oeste,6542
5007901,SIDROLÂNDIA,MS,Centro-Oeste,59245
5007935,SONORA,MS,Centro-Oeste,19721
5007950,TACURU,MS,Centro-Oeste,11674
5007976,TAQUARUSSU,MS,Centro-Oeste,3588
5008008,TERENOS,MS,Centro-Oeste,22269
5008305,TRÊS LAGOAS,MS,Centro-Oeste,123281
5008404,VICENTINA,MS,Centro-Oeste,6109
5100102,ACORIZAL,MT,Centro-Oeste,5334
5100201,ÁGUA BOA,MT,Centro-Oeste,26204
5100250,ALTA FLORESTA,MT,Centro-Oeste,51959
5100300,ALTO ARAGUAIA,MT,Centro-Oeste,19385
5100359,ALTO BOA VISTA,MT,Centro-Oeste,6936
5100409,ALTO GARÇAS,MT,Centro-Oeste,12151
5100508,ALTO PARAGUAI,MT,Centro-Oeste,11473
5100607,ALTO TAQUARI,MT,Centro-Oeste,11133
5100805,APIACÁS,MT,Centro-Oeste,10283
5101001,ARAGUAIANA,MT,Centro-Oeste,3109
5101209,ARAGUAINHA,MT,Centro-Oeste,946
5101258,ARAPUTANGA,MT,Centro-Oeste,16951
5101308,ARENÁPOLIS,MT,Centro-Oeste,9502
5101407,ARIPUANÃ,MT,Centro-Oeste,22714
5101605,BARÃO DE MELGAÇO,MT,Centro-Oeste,8164
5101704,BARRA DO BUGRES,MT,Centro-Oeste,35307
5101803,BARRA DO GARÇAS,MT,Centro-Oeste,61135
5101852,BOM JESUS DO ARAGUAIA,MT,Centro-Oeste,6706
5101902,BRASNORTE,MT,Centro-Oeste,20140
5102504,CÁCERES,MT,Centro-Oeste,94861
5102603,CAMPINÁPOLIS,MT,Centro-Oeste,16919
5102637,CAMPO NOVO DO PARECIS,MT,Centro-Oeste,36143
5102678,CAMPO VERDE,MT,Centro-Oeste,45740
5102686,CAMPOS DE JÚLIO,MT,Centro-Oeste,7070
5102694,CANABRAVA DO NORTE,MT,Centro-Oeste,4728
5102702,CANARANA,MT,Centro-Oeste,21842
5102793,CARLINDA,MT,Centro-Oeste,10199
5102850,CASTANHEIRA,MT,Centro-Oeste,8749
5103007,CHAPADA DOS GUIMARÃES,MT,Centro-Oeste,19453
5103056,CLÁUDIA,MT,Centro-Oeste,12245
5103106,COCALINHO,MT,Centro-Oeste,5681
5103205,COLÍDER,MT,Centro-Oeste,33649
5103254,COLNIZA,MT,Centro-Oeste,39861
5103304,COMODORO,MT,Centro-Oeste,21008
5103353,CONFRESA,MT,Centro-Oeste,31510
5103361,CONQUISTA D'OESTE,MT,Centro-Oeste,4101
5103379,COTRIGUAÇU,MT,Centro-Oeste,20238
5103403,CUIABÁ,MT,Centro-Oeste,618124
5103437,CURVELÂNDIA,MT,Centro-Oeste,5241
5103452,DENISE,MT,Centro-Oeste,9544
5103502,DIAMANTINO,MT,Centro-Oeste,22178
5103601,DOM AQUINO,MT,Centro-Oeste,8159
5103700,FELIZ NATAL,MT,Centro-Oeste,14522
5103809,FIGUEIRÓPOLIS D'OESTE,MT,Centro-Oeste,3452
5103858,GAÚCHA DO NORTE,MT,Centro-Oeste,7782
5103908,GENERAL CARNEIRO,MT,Centro-Oeste,5592
5103957,GLÓRIA D'OESTE,MT,Centro-Oeste,3008
5104104,GUARANTÃ DO NORTE,MT,Centro-Oeste,36130
5104203,GUIRATINGA,MT,Centro-Oeste,15245
5104500,INDIAVAÍ,MT,Centro-Oeste,2779
5104526,IPIRANGA DO NORTE,MT,Centro-Oeste,7920
5104542,ITANHANGÁ,MT,Centro-Oeste,6885
5104559,ITAÚBA,MT,Centro-Oeste,3704
5104609,ITIQUIRA,MT,Centro-Oeste,13552
5104807,JACIARA,MT,Centro-Oeste,27807
5104906,JANGADA,MT,Centro-Oeste,8451
5105002,JAURU,MT,Centro-Oeste,8582
5105101,JUARA,MT,Centro-Oeste,35121
5105150,JUÍNA,MT,Centro-Oeste,41101
5105176,JURUENA,MT,Centro-Oeste,16335
5105200,JUSCIMEIRA,MT,Centro-Oeste,11176
5105234,LAMBARI D'OESTE,MT,Centro-Oeste,6186
5105259,LUCAS DO RIO VERDE,MT,Centro-Oeste,67620
5105309,LUCIARA,MT,Centro-Oeste,2058
5105507,VILA BELA DA SANTÍSSIMA TRINDADE,MT,Centro-Oeste,16271
5105580,MARCELÂNDIA,MT,Centro-Oeste,10301
5105606,MATUPÁ,MT,Centro-Oeste,16793
5105622,MIRASSOL D'OESTE,MT,Centro-Oeste,27941
5105903,NOBRES,MT,Centro-Oeste,15334
5106000,NORTELÂNDIA,MT,Centro-Oeste,5923
5106109,NOSSA SENHORA DO LIVRAMENTO,MT,Centro-Oeste,13104
5106158,NOVA BANDEIRANTES,MT,Centro-Oeste,15685
5106174,NOVA NAZARÉ,MT,Centro-Oeste,3932
5106182,NOVA LACERDA,MT,Centro-Oeste,6751
5106190,NOVA SANTA HELENA,MT,Centro-Oeste,3737
5106208,NOVA BRASILÂNDIA,MT,Centro-Oeste,3805
5106216,NOVA CANAÃ DO NORTE,MT,Centro-Oeste,12831
5106224,NOVA MUTUM,MT,Centro-Oeste,46813
5106232,NOVA OLÍMPIA,MT,Centro-Oeste,20563
5106240,NOVA UBIRATÃ,MT,Centro-Oeste,12298
5106257,NOVA XAVANTINA,MT,Centro-Oeste,20944
5106265,NOVO MUNDO,MT,Centro-Oeste,9363
5106273,NOVO HORIZONTE DO NORTE,MT,Centro-Oeste,4051
5106281,NOVO SÃO JOAQUIM,MT,Centro-Oeste,4938
5106299,PARANAÍTA,MT,Centro-Oeste,11244
5106307,PARANATINGA,MT,Centro-Oeste,22861
5106315,NOVO SANTO ANTÔNIO,MT,Centro-Oeste,2705
5106372,PEDRA PRETA,MT,Centro-Oeste,17446
5106422,PEIXOTO DE AZEVEDO,MT,Centro-Oeste,35338
5106455,PLANALTO DA SERRA,MT,Centro-Oeste,2649
5106505,POCONÉ,MT,Centro-Oeste,33315
5106653,PONTAL DO ARAGUAIA,MT,Centro-Oeste,6843
5106703,PONTE BRANCA,MT,Centro-Oeste,1550
5106752,PONTES E LACERDA,MT,Centro-Oeste,45774
5106778,PORTO ALEGRE DO NORTE,MT,Centro-Oeste,12685
5106802,PORTO DOS GAÚCHOS,MT,Centro-Oeste,5363
5106828,PORTO ESPERIDIÃO,MT,Centro-Oeste,12097
5106851,PORTO ESTRELA,MT,Centro-Oeste,2877
5107008,POXORÉU,MT,Centro-Oeste,15916
5107040,PRIMAVERA DO LESTE,MT,Centro-Oeste,63092
5107065,QUERÊNCIA,MT,Centro-Oeste,17937
5107107,SÃO JOSÉ DOS QUATRO MARCOS,MT,Centro-Oeste,18846
5107156,RESERVA DO CABAÇAL,MT,Centro-Oeste,2743
5107180,RIBEIRÃO CASCALHEIRA,MT,Centro-Oeste,10329
5107198,RIBEIRÃOZINHO,MT,Centro-Oeste,2422
5107206,RIO BRANCO,MT,Centro-Oeste,5150
5107248,SANTA CARMEM,MT,Centro-Oeste,4563
5107263,SANTO AFONSO,MT,Centro-Oeste,3155
5107297,SÃO JOSÉ DO POVO,MT,Centro-Oeste,4450
5107305,SÃO JOSÉ DO RIO CLARO,MT,Centro-Oeste,21011
5107354,SÃO JOSÉ DO XINGU,MT,Centro-Oeste,5620
5107404,SÃO PEDRO DA CIPA,MT,Centro-Oeste,4771
5107578,RONDOLÂNDIA,MT,Centro-Oeste,4036
5107602,RONDONÓPOLIS,MT,Centro-Oeste,236042
5107701,ROSÁRIO OESTE,MT,Centro-Oeste,17054
5107743,SANTA CRUZ DO XINGU,MT,Centro-Oeste,2633
5107750,SALTO DO CÉU,MT,Centro-Oeste,3295
5107768,SANTA RITA DO TRIVELATO,MT,Centro-Oeste,3506
5107776,SANTA TEREZINHA,MT,Centro-Oeste,8460
5107792,SANTO ANTÔNIO DO LESTE,MT,Centro-Oeste,5334
